chr1	159943061	159943072
chr1	160031392	160031403
chr1	160084440	160084454
chr1	160098417	160098437
chr1	160201353	160201372
chr1	160240084	160240119
chr1	160370926	160370947
chr1	161051319	161051371
chr1	161074267	161074283
chr1	161074314	161074325
chr1	161089231	161089252
chr1	161284364	161284379
chr1	161306389	161306407
chr1	162000192	162000203
chr1	162287421	162287432
chr1	162357098	162357115
chr1	164792605	164792632
chr1	164792605	164792652
chr1	165208095	165208111
chr1	165661465	165661476
chr1	166936639	166936650
chr1	167054398	167054409
chr1	167055020	167055031
chr1	167126161	167126175
chr1	167126370	167126391
chr1	167127739	167127750
chr1	167220947	167220958
chr1	167374147	167374167
chr1	167415779	167415790
chr1	169485720	169485742
chr1	171523478	171523489
chr1	171532761	171532781
chr1	171536041	171536069
chr1	171557546	171557573
chr1	171738375	171738386
chr1	172659334	172659368
chr1	173659340	173659366
chr1	173961213	173961224
chr1	175160355	175160369
chr1	175160778	175160826
chr1	178283575	178283586
chr1	178442898	178442913
chr1	179534891	179534923
chr1	179813818	179813829
chr1	180154946	180154964
chr1	180913258	180913269
chr1	181710966	181710979
chr1	181732502	181732557
chr1	181732591	181732613
chr1	181736347	181736372
chr1	181757059	181757070
chr1	182057238	182057249
chr1	182952866	182952885
chr1	183550762	183550773
chr1	183647691	183647702
chr1	186304820	186304837
chr1	186306867	186306878
chr1	186306912	186306923
chr1	186306960	186306971
chr1	186306984	186306995
chr1	186307242	186307253
chr1	186307290	186307301
chr1	186307380	186307391
chr1	186307500	186307511
chr1	186307923	186307934
chr1	186308130	186308141
chr1	186308959	186308979
chr1	186326192	186326214
chr1	186375154	186375165
chr1	186443989	186444000
chr1	186956313	186956324
chr1	193059656	193059683
chr1	193105271	193105306
chr1	197102562	197102573
chr1	197512889	197512910
chr1	198319496	198319507
chr1	200409262	200409286
chr1	200409604	200409624
chr1	200873648	200873664
chr1	201077050	201077061
chr1	201361971	201361982
chr1	201363377	201363388
chr1	201365215	201365226
chr1	201648718	201648729
chr1	201648818	201648833
chr1	201808464	201808475
chr1	201829212	201829226
chr1	201874859	201874886
chr1	201900470	201900486
chr1	202128397	202128417
chr1	202318754	202318768
chr1	202599295	202599306
chr1	202604506	202604532
chr1	203056811	203056829
chr1	203483276	203483317
chr1	203829633	203829654
chr1	204116636	204116647
chr1	204117129	204117143
chr1	204141265	204141276
chr1	204166247	204166258
chr1	204166281	204166292
chr1	204997287	204997315
chr1	205211471	205211482
chr1	205241613	205241633
chr1	205271857	205271875
chr1	205719554	205719571
chr1	206110283	206110300
chr1	206685331	206685350
chr1	207022500	207022533
chr1	207321825	207321843
chr1	207889756	207889767
chr1	209623581	209623592
chr1	209704993	209705004
chr1	209837169	209837180
chr1	210241936	210241962
chr1	210400615	210400626
chr1	211259634	211259657
chr1	211578138	211578156
chr1	211941849	211941860
chr1	211944829	211944840
chr1	212286113	212286124
chr1	212699673	212699699
chr1	214383706	214383724
chr1	216422117	216422128
chr1	217683304	217683315
chr1	220880239	220880269
chr1	220884517	220884528
chr1	220884603	220884614
chr1	221739434	221739445
chr1	222628460	222628471
chr1	222746663	222746692
chr1	223227648	223227666
chr1	223363361	223363382
chr1	223755517	223755543
chr1	224433752	224433763
chr1	224433960	224433971
chr1	224434071	224434088
chr1	224434205	224434253
chr1	224434358	224434369
chr1	225519415	225519426
chr1	225847139	225847157
chr1	226548933	226548965
chr1	227767368	227767380
chr1	227767508	227767529
chr1	227846184	227846195
chr1	228101396	228101451
chr1	228158212	228158232
chr1	228158668	228158709
chr1	228321377	228321388
chr1	228371152	228371163
chr1	228372437	228372460
chr1	228374660	228374671
chr1	228401087	228401098
chr1	228410985	228411003
chr1	228493118	228493129
chr1	229432091	229432102
chr1	229602399	229602410
chr1	230710759	230710779
chr1	230978612	230978623
chr1	230978735	230978752
chr1	230978797	230978817
chr1	231163149	231163160
chr1	231163725	231163753
chr1	231275486	231275497
chr1	231336789	231336800
chr1	231421840	231421851
chr1	231626906	231626917
chr1	232805548	232805571
chr1	233025326	233025337
chr1	234323060	234323071
chr1	234609040	234609063
chr1	234609200	234609216
chr1	235213952	235214012
chr1	236065014	236065035
chr1	236558433	236558444
chr1	237785982	237786010
chr1	240092269	240092285
chr1	240092724	240092785
chr1	241683527	241683540
chr1	244843160	244843171
chr1	244863932	244863943
chr1	244864025	244864060
chr1	245687453	245687464
chr1	245687927	245687938
chr1	246842693	246842704
chr1	246916373	246916384
chr1	247425061	247425072
chr1	247425509	247425527
chr2	1830822	1830833
chr2	1892216	1892259
chr2	3678515	3678526
chr2	5693145	5693164
chr2	5693346	5693357
chr2	5693394	5693422
chr2	5693753	5693783
chr2	5693753	5693789
chr2	9412249	9412266
chr2	9849442	9849452
chr2	10777693	10777706
chr2	11669878	11669892
chr2	14634189	14634200
chr2	15945507	15945529
chr2	18584603	18584620
chr2	20012562	20012589
chr2	20283127	20283145
chr2	20311553	20311564
chr2	20447488	20447499
chr2	20638461	20638472
chr2	20667251	20667262
chr2	20667363	20667388
chr2	21043880	21043925
chr2	21043883	21043927
chr2	24707048	24707059
chr2	24741909	24741920
chr2	24918346	24918357
chr2	25161574	25161616
chr2	25161587	25161612
chr2	25244613	25244624
chr2	25768831	25768861
chr2	25799435	25799449
chr2	25980595	25980606
chr2	25981067	25981110
chr2	26184410	26184421
chr2	26187671	26187698
chr2	26460082	26460093
chr2	26460092	26460110
chr2	26467438	26467449
chr2	26470656	26470667
chr2	26470686	26470711
chr2	26728257	26728268
chr2	27059266	27059277
chr2	27082371	27082382
chr2	27082397	27082419
chr2	27104520	27104531
chr2	27138190	27138201
chr2	27342933	27342944
chr2	27381614	27381625
chr2	27383986	27384002
chr2	27685103	27685131
chr2	28393803	28393814
chr2	28496147	28496158
chr2	28548510	28548521
chr2	29051950	29051961
chr2	29072548	29072566
chr2	29072781	29072792
chr2	31370431	31370442
chr2	32224515	32224526
chr2	32464543	32464572
chr2	32477569	32477580
chr2	32947622	32947642
chr2	33584945	33584963
chr2	36356358	36356373
chr2	36805509	36805527
chr2	36899555	36899583
chr2	37094136	37094159
chr2	37344774	37344785
chr2	38602456	38602470
chr2	38868263	38868299
chr2	38960553	38960573
chr2	39286861	39286875
chr2	39325524	39325535
chr2	43224601	43224626
chr2	43224888	43224917
chr2	43224932	43224943
chr2	43225381	43225392
chr2	43232830	43232847
chr2	43552263	43552274
chr2	43644761	43644772
chr2	43710558	43710569
chr2	44942222	44942256
chr2	44942291	44942311
chr2	44942500	44942511
chr2	46378002	46378013
chr2	46378063	46378078
chr2	47087024	47087035
chr2	47369093	47369113
chr2	47369612	47369626
chr2	47570251	47570269
chr2	47570283	47570294
chr2	47905642	47905661
chr2	48373305	48373316
chr2	48755620	48755651
chr2	50346871	50346901
chr2	53831292	53831304
chr2	54255567	54255590
chr2	54659182	54659204
chr2	55050158	55050219
chr2	55050164	55050207
chr2	55549947	55549970
chr2	56184633	56184670
chr2	60461400	60461459
chr2	60921922	60921936
chr2	61109217	61109228
chr2	61288849	61288860
chr2	61347875	61347907
chr2	62864952	62864963
chr2	63037545	63037556
chr2	63055534	63055545
chr2	63056124	63056156
chr2	63174727	63174738
chr2	64551538	64551554
chr2	64552550	64552561
chr2	65082633	65082644
chr2	69172368	69172384
chr2	69514608	69514647
chr2	69514632	69514649
chr2	69518969	69518980
chr2	70790590	70790609
chr2	71364129	71364152
chr2	71574290	71574301
chr2	71682611	71682673
chr2	73071668	73071679
chr2	73080475	73080491
chr2	73081091	73081128
chr2	73088209	73088223
chr2	73225866	73225919
chr2	73228907	73228918
chr2	73269452	73269481
chr2	73291875	73291889
chr2	73292031	73292042
chr2	73385903	73385973
chr2	73385959	73385973
chr2	73558979	73558993
chr2	73849490	73849505
chr2	74047649	74047660
chr2	74099523	74099534
chr2	74101681	74101699
chr2	74252287	74252303
chr2	74527567	74527578
chr2	74530359	74530370
chr2	74552490	74552501
chr2	74958682	74958699
chr2	80313561	80313572
chr2	84441395	84441406
chr2	85027994	85028005
chr2	85133696	85133744
chr2	85430542	85430560
chr2	85596854	85596865
chr2	85611821	85611842
chr2	85611849	85611860
chr2	85616281	85616307
chr2	85668141	85668157
chr2	85754393	85754419
chr2	85754557	85754575
chr2	86032271	86032282
chr2	86042012	86042023
chr2	86137499	86137542
chr2	86505848	86505872
chr2	86604570	86604581
chr2	88452165	88452198
chr2	88452285	88452301
chr2	88452315	88452339
chr2	88452386	88452410
chr2	88452458	88452477
chr2	88574751	88574765
chr2	88627212	88627236
chr2	95274619	95274645
chr2	96115226	96115255
chr2	96254043	96254054
chr2	96327055	96327071
chr2	96549347	96549374
chr2	96608969	96608980
chr2	96647144	96647155
chr2	96816868	96816879
chr2	96817011	96817034
chr2	96817161	96817172
chr2	96842366	96842385
chr2	96861076	96861095
chr2	96972049	96972067
chr2	99361312	99361327
chr2	99363681	99363720
chr2	99363780	99363817
chr2	99364288	99364322
chr2	99376388	99376510
chr2	99376391	99376432
chr2	99403052	99403068
chr2	99601537	99601571
chr2	100322059	100322075
chr2	101253433	101253444
chr2	101387421	101387443
chr2	101402665	101402687
chr2	101871587	101871625
chr2	102338928	102338939
chr2	104855919	104855943
chr2	104856078	104856121
chr2	104856230	104856249
chr2	104856318	104856341
chr2	104856392	104856411
chr2	105280656	105280667
chr2	110165134	110165145
chr2	110169893	110169916
chr2	112010027	112010038
chr2	112055631	112055642
chr2	112331382	112331393
chr2	112542425	112542500
chr2	112659030	112659041
chr2	113120082	113120101
chr2	113241677	113241688
chr2	118843221	118843235
chr2	118846524	118846575
chr2	118847038	118847055
chr2	118847102	118847120
chr2	119158054	119158065
chr2	120970570	120970581
chr2	121730947	121730958
chr2	127289368	127289384
chr2	128013137	128013148
chr2	128027101	128027124
chr2	128318550	128318561
chr2	130372348	130372401
chr2	135602653	135602669
chr2	135651892	135651911
chr2	135985539	135985550
chr2	141015836	141015847
chr2	151614326	151614337
chr2	151727802	151727845
chr2	152098996	152099007
chr2	152619543	152619554
chr2	152659166	152659177
chr2	152669197	152669208
chr2	152672539	152672566
chr2	152676636	152676673
chr2	157295704	157295715
chr2	157321550	157321568
chr2	157780556	157780567
chr2	158663046	158663057
chr2	158663047	158663068
chr2	159382646	159382668
chr2	159431098	159431109
chr2	159432768	159432851
chr2	159439082	159439105
chr2	159745843	159745857
chr2	159752420	159752431
chr2	159858415	159858426
chr2	160045058	160045076
chr2	160062365	160062386
chr2	161408842	161408853
chr2	165327156	165327167
chr2	165377609	165377620
chr2	165679012	165679038
chr2	165679106	165679146
chr2	165999753	165999764
chr2	166286492	166286518
chr2	166429209	166429220
chr2	167248259	167248289
chr2	167248488	167248499
chr2	167258439	167258454
chr2	168247287	168247314
chr2	168247356	168247372
chr2	169630802	169630813
chr2	169811285	169811321
chr2	169827510	169827530
chr2	169827805	169827816
chr2	170073428	170073439
chr2	170499763	170499784
chr2	170716700	170716725
chr2	170784763	170784781
chr2	170962876	170962894
chr2	171160337	171160348
chr2	171481082	171481093
chr2	172100591	172100602
chr2	172102300	172102321
chr2	172102401	172102419
chr2	173221474	173221490
chr2	173232387	173232398
chr2	173364920	173364940
chr2	173964448	173964459
chr2	173964474	173964502
chr2	174336804	174336815
chr2	174337446	174337494
chr2	174349040	174349081
chr2	174349047	174349061
chr2	174349136	174349150
chr2	174427853	174427895
chr2	174571943	174571954
chr2	174753472	174753483
chr2	176080253	176080301
chr2	176080411	176080422
chr2	176080642	176080660
chr2	176092983	176092998
chr2	176093058	176093099
chr2	176107582	176107653
chr2	176107677	176107714
chr2	176123298	176123332
chr2	176123563	176123574
chr2	176130408	176130436
chr2	176130498	176130509
chr2	176130549	176130588
chr2	177217751	177217762
chr2	177392858	177392887
chr2	178502425	178502442
chr2	178527610	178527621
chr2	178551800	178551814
chr2	178597561	178597572
chr2	178641287	178641298
chr2	178679959	178679973
chr2	178682747	178682833
chr2	178689294	178689305
chr2	178721855	178721869
chr2	179965880	179965935
chr2	179965880	179965926
chr2	181539170	181539181
chr2	181656807	181656818
chr2	181678634	181678690
chr2	181678637	181678663
chr2	181892207	181892240
chr2	182117248	182117259
chr2	182866516	182866527
chr2	184938704	184938755
chr2	185807531	185807542
chr2	186505783	186505794
chr2	186694302	186694337
chr2	189571742	189571753
chr2	189667299	189667315
chr2	189805814	189805824
chr2	190659752	190659763
chr2	192194449	192194467
chr2	196666795	196666805
chr2	196793038	196793078
chr2	197078659	197078674
chr2	197078681	197078695
chr2	197088717	197088728
chr2	199819527	199819542
chr2	201395293	201395304
chr2	202105917	202105928
chr2	202194228	202194239
chr2	202302923	202302984
chr2	202635318	202635336
chr2	202635357	202635376
chr2	202635419	202635435
chr2	202635600	202635623
chr2	202786753	202786765
chr2	203144707	203144718
chr2	203190322	203190333
chr2	203411294	203411305
chr2	203416971	203416982
chr2	203440359	203440378
chr2	206028319	206028330
chr2	206304796	206304832
chr2	207930988	207931009
chr2	208001114	208001136
chr2	209820569	209820642
chr2	210314993	210315010
chr2	213147668	213147681
chr2	215000812	215000823
chr2	215075561	215075572
chr2	215075579	215075590
chr2	215435767	215435778
chr2	216013286	216013297
chr2	216127630	216127641
chr2	216370220	216370231
chr2	216633549	216633596
chr2	216633608	216633625
chr2	217848163	217848195
chr2	218323323	218323344
chr2	218383008	218383033
chr2	218673878	218673889
chr2	218860067	218860084
chr2	218981755	218981785
chr2	218981919	218981954
chr2	219004155	219004182
chr2	219035388	219035416
chr2	219174861	219174872
chr2	219178405	219178432
chr2	219489749	219489790
chr2	219514387	219514417
chr2	219628446	219628457
chr2	219629332	219629362
chr2	219629332	219629367
chr2	219632077	219632091
chr2	222319076	222319092
chr2	222319214	222319231
chr2	222319462	222319516
chr2	222319761	222319790
chr2	224379585	224379611
chr2	224778263	224778274
chr2	226795334	226795348
chr2	226796092	226796112
chr2	226796680	226796702
chr2	227614749	227614784
chr2	227699510	227699521
chr2	227728381	227728416
chr2	229231998	229232009
chr2	229591817	229591842
chr2	229714353	229714369
chr2	230990922	230990933
chr2	231037763	231037866
chr2	231037817	231037862
chr2	231296226	231296252
chr2	231460671	231460726
chr2	231460683	231460781
chr2	231461548	231461591
chr2	231461647	231461690
chr2	232456216	232456227
chr2	232459114	232459125
chr2	232520600	232520624
chr2	232633807	232633829
chr2	232681653	232681664
chr2	232756270	232756288
chr2	232811296	232811310
chr2	232819926	232819951
chr2	232832884	232832895
chr2	232833024	232833035
chr2	232833054	232833071
chr2	232844082	232844108
chr2	232844200	232844221
chr2	232847491	232847538
chr2	232920434	232920467
chr2	233032853	233032864
chr2	233204751	233204762
chr2	233354521	233354532
chr2	233354561	233354580
chr2	233385984	233386009
chr2	233485591	233485605
chr2	233937318	233937329
chr2	236166208	236166219
chr2	236167784	236167807
chr2	236419210	236419246
chr2	237336221	237336232
chr2	237518614	237518633
chr2	238016538	238016552
chr2	238142836	238142847
chr2	238142861	238142872
chr2	238159068	238159079
chr2	238163841	238163852
chr2	238239218	238239229
chr2	238329016	238329044
chr2	238329073	238329085
chr2	239973551	239973613
chr2	240131061	240131072
chr2	240568633	240568668
chr2	240568862	240568881
chr2	240594621	240594632
chr2	240757409	240757456
chr2	240762732	240762746
chr2	240930198	240930209
chr2	241073395	241073406
chr2	241096005	241096130
chr2	241096166	241096177
chr2	241236660	241236671
chr2	241350111	241350132
chr2	241799079	241799094
chr3	197873	197887
chr3	4467162	4467184
chr3	4671657	4671671
chr3	4981470	4981481
chr3	6861472	6861490
chr3	7691040	7691050
chr3	8985600	8985615
chr3	9366973	9366984
chr3	9649599	9649610
chr3	9739795	9739822
chr3	9745838	9745849
chr3	9915564	9915575
chr3	10249437	10249455
chr3	10270378	10270389
chr3	10305145	10305156
chr3	10338304	10338315
chr3	12004650	12004667
chr3	12004751	12004762
chr3	12187453	12187496
chr3	12187455	12187486
chr3	12748657	12748712
chr3	12901186	12901209
chr3	12911700	12911711
chr3	13282756	13282783
chr3	13420194	13420205
chr3	13570395	13570416
chr3	13571187	13571213
chr3	14141687	14141698
chr3	14178466	14178481
chr3	14505636	14505652
chr3	14683002	14683023
chr3	14864215	14864226
chr3	15052606	15052617
chr3	15332321	15332342
chr3	15434418	15434437
chr3	15635572	15635583
chr3	16231812	16231823
chr3	17166797	17166831
chr3	17238206	17238217
chr3	19513027	19513060
chr3	21421357	21421382
chr3	25596590	25596601
chr3	25607306	25607334
chr3	25612515	25612526
chr3	25638179	25638190
chr3	25783377	25783388
chr3	27383218	27383229
chr3	27721915	27721948
chr3	28537115	28537125
chr3	29434796	29434829
